연도,월,업종,시도,군구,거리,건수
2019,7,야식,경기도,고양시 일산동구,1500m이하,20
2019,7,야식,경기도,고양시 일산동구,1500m초과 3000m이하,11
2019,7,야식,경기도,고양시 일산동구,3000m초과 5000m이하,1
2019,7,야식,경기도,고양시 일산동구,5000m초과,2
2019,7,족발/보쌈,경기도,고양시 일산동구,1500m이하,184
2019,7,족발/보쌈,경기도,고양시 일산동구,1500m초과 3000m이하,123
2019,7,족발/보쌈,경기도,고양시 일산동구,3000m초과 5000m이하,59
2019,7,족발/보쌈,경기도,고양시 일산동구,5000m초과,13
2019,7,중식,경기도,고양시 일산동구,1500m이하,59
2019,7,중식,경기도,고양시 일산동구,1500m초과 3000m이하,4
2019,7,찜탕,경기도,고양시 일산동구,1500m이하,55
2019,7,찜탕,경기도,고양시 일산동구,1500m초과 3000m이하,107
2019,7,찜탕,경기도,고양시 일산동구,3000m초과 5000m이하,24
2019,7,찜탕,경기도,고양시 일산동구,5000m초과,5
2019,7,치킨,경기도,고양시 일산동구,1500m이하,3165
2019,7,치킨,경기도,고양시 일산동구,1500m초과 3000m이하,1477
2019,7,치킨,경기도,고양시 일산동구,3000m초과 5000m이하,120
2019,7,치킨,경기도,고양시 일산동구,5000m초과,1
2019,7,카페/디저트,경기도,고양시 일산동구,1500m이하,50
2019,7,카페/디저트,경기도,고양시 일산동구,1500m초과 3000m이하,53
2019,7,카페/디저트,경기도,고양시 일산동구,3000m초과 5000m이하,4
2019,7,패스트푸드,경기도,고양시 일산동구,1500m이하,665
2019,7,패스트푸드,경기도,고양시 일산동구,1500m초과 3000m이하,116
2019,7,패스트푸드,경기도,고양시 일산동구,3000m초과 5000m이하,13
2019,7,패스트푸드,경기도,고양시 일산동구,5000m초과,2
2019,7,피자,경기도,고양시 일산동구,1500m이하,1340
2019,7,피자,경기도,고양시 일산동구,1500m초과 3000m이하,835
2019,7,피자,경기도,고양시 일산동구,3000m초과 5000m이하,124
2019,7,한식,경기도,고양시 일산동구,1500m이하,397
2019,7,한식,경기도,고양시 일산동구,1500m초과 3000m이하,347
2019,7,한식,경기도,고양시 일산동구,3000m초과 5000m이하,53
2019,7,한식,경기도,고양시 일산동구,5000m초과,7
2019,7,회,경기도,고양시 일산동구,1500m이하,41
2019,7,회,경기도,고양시 일산동구,1500m초과 3000m이하,11
2019,7,회,경기도,고양시 일산동구,3000m초과 5000m이하,1
2019,7,도시락,경기도,고양시 일산서구,1500m이하,148
2019,7,도시락,경기도,고양시 일산서구,1500m초과 3000m이하,66
2019,7,도시락,경기도,고양시 일산서구,3000m초과 5000m이하,24
2019,7,배달전문업체,경기도,고양시 일산서구,1500m이하,108
2019,7,배달전문업체,경기도,고양시 일산서구,1500m초과 3000m이하,65
2019,7,배달전문업체,경기도,고양시 일산서구,3000m초과 5000m이하,14
2019,7,분식,경기도,고양시 일산서구,1500m이하,559
2019,7,분식,경기도,고양시 일산서구,1500m초과 3000m이하,175
2019,7,분식,경기도,고양시 일산서구,3000m초과 5000m이하,2
2019,7,심부름,경기도,고양시 일산서구,1500m이하,1
2019,7,심부름,경기도,고양시 일산서구,5000m초과,1
2019,7,야식,경기도,고양시 일산서구,1500m이하,4
2019,7,족발/보쌈,경기도,고양시 일산서구,1500m이하,38
2019,7,족발/보쌈,경기도,고양시 일산서구,1500m초과 3000m이하,26
2019,7,족발/보쌈,경기도,고양시 일산서구,3000m초과 5000m이하,7
2019,7,찜탕,경기도,고양시 일산서구,1500m이하,150
2019,7,찜탕,경기도,고양시 일산서구,1500m초과 3000m이하,64
2019,7,찜탕,경기도,고양시 일산서구,3000m초과 5000m이하,4
2019,7,치킨,경기도,고양시 일산서구,1500m이하,1652
2019,7,치킨,경기도,고양시 일산서구,1500m초과 3000m이하,339
2019,7,치킨,경기도,고양시 일산서구,3000m초과 5000m이하,4
2019,7,카페/디저트,경기도,고양시 일산서구,1500m이하,63
2019,7,카페/디저트,경기도,고양시 일산서구,1500m초과 3000m이하,17
2019,7,카페/디저트,경기도,고양시 일산서구,3000m초과 5000m이하,1
2019,7,패스트푸드,경기도,고양시 일산서구,1500m이하,624
2019,7,패스트푸드,경기도,고양시 일산서구,1500m초과 3000m이하,78
2019,7,패스트푸드,경기도,고양시 일산서구,3000m초과 5000m이하,3
2019,7,피자,경기도,고양시 일산서구,1500m이하,515
2019,7,피자,경기도,고양시 일산서구,1500m초과 3000m이하,221
2019,7,피자,경기도,고양시 일산서구,3000m초과 5000m이하,5
2019,7,한식,경기도,고양시 일산서구,1500m이하,222
2019,7,한식,경기도,고양시 일산서구,1500m초과 3000m이하,83
2019,7,한식,경기도,고양시 일산서구,3000m초과 5000m이하,7
2019,7,회,경기도,고양시 일산서구,1500m이하,86
2019,7,회,경기도,고양시 일산서구,1500m초과 3000m이하,68
2019,7,회,경기도,고양시 일산서구,3000m초과 5000m이하,9
2019,7,도시락,경기도,광명시,1500m이하,37
2019,7,도시락,경기도,광명시,1500m초과 3000m이하,18
2019,7,도시락,경기도,광명시,3000m초과 5000m이하,8
2019,7,돈까스/일식,경기도,광명시,1500m이하,1749
2019,7,돈까스/일식,경기도,광명시,1500m초과 3000m이하,1047
2019,7,돈까스/일식,경기도,광명시,3000m초과 5000m이하,200
2019,7,돈까스/일식,경기도,광명시,5000m초과,11
2019,7,분식,경기도,광명시,1500m이하,1716
2019,7,분식,경기도,광명시,1500m초과 3000m이하,895
2019,7,분식,경기도,광명시,3000m초과 5000m이하,113
2019,7,분식,경기도,광명시,5000m초과,4
2019,7,아시안/양식,경기도,광명시,1500m이하,686
2019,7,아시안/양식,경기도,광명시,1500m초과 3000m이하,284
2019,7,아시안/양식,경기도,광명시,3000m초과 5000m이하,15
2019,7,아시안/양식,경기도,광명시,5000m초과,2
2019,7,야식,경기도,광명시,1500m이하,632
2019,7,야식,경기도,광명시,1500m초과 3000m이하,559
2019,7,야식,경기도,광명시,3000m초과 5000m이하,110
2019,7,야식,경기도,광명시,5000m초과,21
2019,7,족발/보쌈,경기도,광명시,1500m이하,1218
2019,7,족발/보쌈,경기도,광명시,1500m초과 3000m이하,875
2019,7,족발/보쌈,경기도,광명시,3000m초과 5000m이하,48
2019,7,족발/보쌈,경기도,광명시,5000m초과,4
2019,7,중식,경기도,광명시,1500m이하,79
2019,7,찜탕,경기도,광명시,1500m이하,444
2019,7,찜탕,경기도,광명시,1500m초과 3000m이하,366
2019,7,찜탕,경기도,광명시,3000m초과 5000m이하,80
2019,7,찜탕,경기도,광명시,5000m초과,5
2019,7,치킨,경기도,광명시,1500m이하,3534
2019,7,치킨,경기도,광명시,1500m초과 3000m이하,1523
2019,7,치킨,경기도,광명시,3000m초과 5000m이하,156
2019,7,치킨,경기도,광명시,5000m초과,13
2019,7,카페/디저트,경기도,광명시,1500m이하,705
2019,7,카페/디저트,경기도,광명시,1500m초과 3000m이하,509
2019,7,카페/디저트,경기도,광명시,3000m초과 5000m이하,52
2019,7,카페/디저트,경기도,광명시,5000m초과,4
2019,7,패스트푸드,경기도,광명시,1500m이하,1703
2019,7,패스트푸드,경기도,광명시,1500m초과 3000m이하,212
2019,7,패스트푸드,경기도,광명시,3000m초과 5000m이하,6
2019,7,패스트푸드,경기도,광명시,5000m초과,1
2019,7,피자,경기도,광명시,1500m이하,693
2019,7,피자,경기도,광명시,1500m초과 3000m이하,394
2019,7,피자,경기도,광명시,3000m초과 5000m이하,42
2019,7,피자,경기도,광명시,5000m초과,1
2019,7,한식,경기도,광명시,1500m이하,1726
2019,7,한식,경기도,광명시,1500m초과 3000m이하,1221
2019,7,한식,경기도,광명시,3000m초과 5000m이하,114
2019,7,한식,경기도,광명시,5000m초과,10
2019,7,회,경기도,광명시,1500m이하,98
2019,7,회,경기도,광명시,1500m초과 3000m이하,35
2019,7,회,경기도,광명시,3000m초과 5000m이하,5
2019,7,회,경기도,광명시,5000m초과,4
2019,7,분식,경기도,김포시,1500m이하,168
2019,7,분식,경기도,김포시,1500m초과 3000m이하,71
2019,7,분식,경기도,김포시,3000m초과 5000m이하,3
2019,7,카페/디저트,경기도,김포시,1500m이하,235
2019,7,카페/디저트,경기도,김포시,1500m초과 3000m이하,28
2019,7,카페/디저트,경기도,남양주시,1500m이하,1766
2019,7,카페/디저트,경기도,남양주시,1500m초과 3000m이하,214
2019,7,카페/디저트,경기도,남양주시,3000m초과 5000m이하,3
2019,7,카페/디저트,경기도,남양주시,5000m초과,1
2019,7,도시락,경기도,부천시,1500m이하,12
2019,7,도시락,경기도,부천시,1500m초과 3000m이하,2
2019,7,돈까스/일식,경기도,부천시,1500m이하,295
2019,7,돈까스/일식,경기도,부천시,1500m초과 3000m이하,74
2019,7,돈까스/일식,경기도,부천시,3000m초과 5000m이하,1
2019,7,분식,경기도,부천시,1500m이하,506
2019,7,분식,경기도,부천시,1500m초과 3000m이하,71
2019,7,분식,경기도,부천시,3000m초과 5000m이하,2
2019,7,아시안/양식,경기도,부천시,1500m이하,17
2019,7,아시안/양식,경기도,부천시,1500m초과 3000m이하,7
2019,7,족발/보쌈,경기도,부천시,1500m이하,240
2019,7,족발/보쌈,경기도,부천시,1500m초과 3000m이하,106
2019,7,족발/보쌈,경기도,부천시,3000m초과 5000m이하,23
2019,7,족발/보쌈,경기도,부천시,5000m초과,2
2019,7,중식,경기도,부천시,1500m이하,66
2019,7,찜탕,경기도,부천시,1500m이하,89
2019,7,찜탕,경기도,부천시,1500m초과 3000m이하,66
2019,7,찜탕,경기도,부천시,3000m초과 5000m이하,3
2019,7,치킨,경기도,부천시,1500m이하,1385
2019,7,치킨,경기도,부천시,1500m초과 3000m이하,299
2019,7,치킨,경기도,부천시,3000m초과 5000m이하,8
2019,7,카페/디저트,경기도,부천시,1500m이하,126
2019,7,카페/디저트,경기도,부천시,1500m초과 3000m이하,101
2019,7,카페/디저트,경기도,부천시,3000m초과 5000m이하,1
2019,7,패스트푸드,경기도,부천시,1500m이하,495
2019,7,패스트푸드,경기도,부천시,1500m초과 3000m이하,23
2019,7,한식,경기도,부천시,1500m이하,97
2019,7,한식,경기도,부천시,1500m초과 3000m이하,58
2019,7,한식,경기도,부천시,3000m초과 5000m이하,3
2019,7,한식,경기도,부천시,5000m초과,3
2019,7,치킨,경기도,성남시 수정구,1500m이하,1
2019,7,카페/디저트,경기도,수원시 권선구,1500m이하,17
2019,7,카페/디저트,경기도,수원시 권선구,1500m초과 3000m이하,4
2019,7,카페/디저트,경기도,수원시 장안구,1500m이하,22
2019,7,카페/디저트,경기도,수원시 장안구,1500m초과 3000m이하,4
2019,7,돈까스/일식,경기도,시흥시,1500m이하,240
2019,7,돈까스/일식,경기도,시흥시,1500m초과 3000m이하,36
2019,7,돈까스/일식,경기도,시흥시,3000m초과 5000m이하,2
2019,7,배달전문업체,경기도,시흥시,1500m이하,188
2019,7,배달전문업체,경기도,시흥시,1500m초과 3000m이하,42
2019,7,분식,경기도,시흥시,1500m이하,455
2019,7,분식,경기도,시흥시,1500m초과 3000m이하,226
2019,7,분식,경기도,시흥시,3000m초과 5000m이하,1
2019,7,아시안/양식,경기도,시흥시,1500m이하,30
2019,7,아시안/양식,경기도,시흥시,1500m초과 3000m이하,13
2019,7,야식,경기도,시흥시,1500m이하,303
2019,7,야식,경기도,시흥시,1500m초과 3000m이하,30
2019,7,야식,경기도,시흥시,3000m초과 5000m이하,8
2019,7,족발/보쌈,경기도,시흥시,1500m이하,314
2019,7,족발/보쌈,경기도,시흥시,1500m초과 3000m이하,224
2019,7,족발/보쌈,경기도,시흥시,3000m초과 5000m이하,15
2019,7,찜탕,경기도,시흥시,1500m이하,170
2019,7,찜탕,경기도,시흥시,1500m초과 3000m이하,71
2019,7,찜탕,경기도,시흥시,3000m초과 5000m이하,12
2019,7,치킨,경기도,시흥시,1500m이하,1978
2019,7,치킨,경기도,시흥시,1500m초과 3000m이하,726
2019,7,치킨,경기도,시흥시,3000m초과 5000m이하,27
2019,7,치킨,경기도,시흥시,5000m초과,2
2019,7,카페/디저트,경기도,시흥시,1500m이하,139
2019,7,카페/디저트,경기도,시흥시,1500m초과 3000m이하,46
2019,7,카페/디저트,경기도,시흥시,3000m초과 5000m이하,15
2019,7,패스트푸드,경기도,시흥시,1500m이하,635
2019,7,패스트푸드,경기도,시흥시,1500m초과 3000m이하,205
2019,7,패스트푸드,경기도,시흥시,5000m초과,2
2019,7,피자,경기도,시흥시,1500m이하,484
2019,7,피자,경기도,시흥시,1500m초과 3000m이하,37
2019,7,피자,경기도,시흥시,3000m초과 5000m이하,9
2019,7,한식,경기도,시흥시,1500m이하,514
2019,7,한식,경기도,시흥시,1500m초과 3000m이하,119
2019,7,한식,경기도,시흥시,3000m초과 5000m이하,8
2019,7,회,경기도,시흥시,1500m이하,31
2019,7,회,경기도,시흥시,1500m초과 3000m이하,20
2019,7,카페/디저트,경기도,양주시,1500m이하,112
2019,7,카페/디저트,경기도,양주시,1500m초과 3000m이하,52
2019,7,카페/디저트,경기도,양주시,3000m초과 5000m이하,1
2019,7,돈까스/일식,경기도,연천군,3000m초과 5000m이하,1
2019,7,분식,경기도,연천군,1500m이하,2
2019,7,야식,경기도,연천군,1500m이하,1
2019,7,야식,경기도,연천군,3000m초과 5000m이하,1
2019,7,족발/보쌈,경기도,연천군,1500m이하,77
2019,7,족발/보쌈,경기도,연천군,1500m초과 3000m이하,14
2019,7,족발/보쌈,경기도,연천군,3000m초과 5000m이하,18
2019,7,족발/보쌈,경기도,연천군,5000m초과,29
2019,7,치킨,경기도,연천군,1500m이하,5
2019,7,치킨,경기도,연천군,1500m초과 3000m이하,1
2019,7,피자,경기도,연천군,1500m이하,7
2019,7,피자,경기도,연천군,1500m초과 3000m이하,4
2019,7,피자,경기도,연천군,3000m초과 5000m이하,1
2019,7,피자,경기도,연천군,5000m초과,1
2019,7,아시안/양식,경기도,용인시 처인구,1500m이하,1
2019,7,도시락,경기도,의정부시,1500m이하,961
2019,7,도시락,경기도,의정부시,1500m초과 3000m이하,599
2019,7,도시락,경기도,의정부시,3000m초과 5000m이하,137
2019,7,도시락,경기도,의정부시,5000m초과,51
2019,7,돈까스/일식,경기도,의정부시,1500m이하,2722
2019,7,돈까스/일식,경기도,의정부시,1500m초과 3000m이하,1647
2019,7,돈까스/일식,경기도,의정부시,3000m초과 5000m이하,442
2019,7,돈까스/일식,경기도,의정부시,5000m초과,192
2019,7,배달전문업체,경기도,의정부시,1500m이하,1621
2019,7,배달전문업체,경기도,의정부시,1500m초과 3000m이하,1025
2019,7,배달전문업체,경기도,의정부시,3000m초과 5000m이하,436
2019,7,배달전문업체,경기도,의정부시,5000m초과,65
2019,7,분식,경기도,의정부시,1500m이하,6369
2019,7,분식,경기도,의정부시,1500m초과 3000m이하,3690
2019,7,분식,경기도,의정부시,3000m초과 5000m이하,575
2019,7,분식,경기도,의정부시,5000m초과,35
2019,7,심부름,경기도,의정부시,1500m이하,789
2019,7,심부름,경기도,의정부시,1500m초과 3000m이하,400
2019,7,심부름,경기도,의정부시,3000m초과 5000m이하,150
2019,7,심부름,경기도,의정부시,5000m초과,48
2019,7,아시안/양식,경기도,의정부시,1500m이하,1809
2019,7,아시안/양식,경기도,의정부시,1500m초과 3000m이하,1035
2019,7,아시안/양식,경기도,의정부시,3000m초과 5000m이하,126
2019,7,아시안/양식,경기도,의정부시,5000m초과,4
2019,7,야식,경기도,의정부시,1500m이하,3701
2019,7,야식,경기도,의정부시,1500m초과 3000m이하,2441
2019,7,야식,경기도,의정부시,3000m초과 5000m이하,519
2019,7,야식,경기도,의정부시,5000m초과,91
2019,7,족발/보쌈,경기도,의정부시,1500m이하,8244
2019,7,족발/보쌈,경기도,의정부시,1500m초과 3000m이하,4918
2019,7,족발/보쌈,경기도,의정부시,3000m초과 5000m이하,1500
2019,7,족발/보쌈,경기도,의정부시,5000m초과,261
2019,7,중식,경기도,의정부시,1500m이하,855
2019,7,중식,경기도,의정부시,1500m초과 3000m이하,403
2019,7,중식,경기도,의정부시,3000m초과 5000m이하,61
2019,7,중식,경기도,의정부시,5000m초과,4
2019,7,찜탕,경기도,의정부시,1500m이하,3547
2019,7,찜탕,경기도,의정부시,1500m초과 3000m이하,1822
2019,7,찜탕,경기도,의정부시,3000m초과 5000m이하,314
2019,7,찜탕,경기도,의정부시,5000m초과,17
2019,7,치킨,경기도,의정부시,1500m이하,12707
2019,7,치킨,경기도,의정부시,1500m초과 3000m이하,8255
2019,7,치킨,경기도,의정부시,3000m초과 5000m이하,1415
2019,7,치킨,경기도,의정부시,5000m초과,131
2019,7,카페/디저트,경기도,의정부시,1500m이하,4720
2019,7,카페/디저트,경기도,의정부시,1500m초과 3000m이하,2290
2019,7,카페/디저트,경기도,의정부시,3000m초과 5000m이하,391
2019,7,카페/디저트,경기도,의정부시,5000m초과,43
2019,7,패스트푸드,경기도,의정부시,1500m이하,6189
2019,7,패스트푸드,경기도,의정부시,1500m초과 3000m이하,1139
2019,7,패스트푸드,경기도,의정부시,3000m초과 5000m이하,32
2019,7,패스트푸드,경기도,의정부시,5000m초과,1
2019,7,피자,경기도,의정부시,1500m이하,1494
2019,7,피자,경기도,의정부시,1500m초과 3000m이하,1743
2019,7,피자,경기도,의정부시,3000m초과 5000m이하,573
2019,7,피자,경기도,의정부시,5000m초과,10
2019,7,한식,경기도,의정부시,1500m이하,9915
2019,7,한식,경기도,의정부시,1500m초과 3000m이하,6709
2019,7,한식,경기도,의정부시,3000m초과 5000m이하,1955
2019,7,한식,경기도,의정부시,5000m초과,238
2019,7,회,경기도,의정부시,1500m이하,1672
2019,7,회,경기도,의정부시,1500m초과 3000m이하,1368
2019,7,회,경기도,의정부시,3000m초과 5000m이하,1368
2019,7,회,경기도,의정부시,5000m초과,175
2019,7,치킨,경기도,파주시,1500m이하,85
2019,7,치킨,경기도,파주시,1500m초과 3000m이하,43
2019,7,치킨,경기도,파주시,3000m초과 5000m이하,9
2019,7,치킨,경기도,파주시,5000m초과,1
2019,7,카페/디저트,경기도,파주시,1500m이하,683
2019,7,카페/디저트,경기도,파주시,1500m초과 3000m이하,137
2019,7,카페/디저트,경기도,평택시,1500m이하,153
2019,7,돈까스/일식,경기도,포천시,1500m이하,12
2019,7,돈까스/일식,경기도,포천시,1500m초과 3000m이하,6
2019,7,돈까스/일식,경기도,포천시,3000m초과 5000m이하,1
2019,7,분식,경기도,포천시,1500m이하,117
2019,7,분식,경기도,포천시,1500m초과 3000m이하,24
2019,7,분식,경기도,포천시,3000m초과 5000m이하,49
2019,7,분식,경기도,포천시,5000m초과,1
2019,7,야식,경기도,포천시,1500m초과 3000m이하,1
2019,7,족발/보쌈,경기도,포천시,1500m이하,18
2019,7,족발/보쌈,경기도,포천시,1500m초과 3000m이하,8
2019,7,족발/보쌈,경기도,포천시,3000m초과 5000m이하,6
2019,7,족발/보쌈,경기도,포천시,5000m초과,2
2019,7,치킨,경기도,포천시,1500m이하,84
2019,7,치킨,경기도,포천시,1500m초과 3000m이하,32
2019,7,치킨,경기도,포천시,3000m초과 5000m이하,31
2019,7,치킨,경기도,포천시,5000m초과,1
2019,7,카페/디저트,경기도,포천시,1500m이하,233
2019,7,카페/디저트,경기도,포천시,1500m초과 3000m이하,29
2019,7,카페/디저트,경기도,포천시,3000m초과 5000m이하,24
2019,7,카페/디저트,경기도,포천시,5000m초과,5
2019,7,패스트푸드,경기도,포천시,1500m이하,2
2019,7,패스트푸드,경기도,포천시,1500m초과 3000m이하,1
2019,7,피자,경기도,포천시,1500m이하,12
2019,7,피자,경기도,포천시,1500m초과 3000m이하,12
2019,7,피자,경기도,포천시,3000m초과 5000m이하,8
2019,7,피자,경기도,포천시,5000m초과,1
2019,7,한식,경기도,포천시,1500m이하,1
2019,7,한식,경기도,포천시,5000m초과,29
2019,7,회,경기도,포천시,1500m이하,12
2019,7,회,경기도,포천시,1500m초과 3000m이하,3
2019,7,회,경기도,포천시,3000m초과 5000m이하,5
2019,7,카페/디저트,경기도,화성시,1500m이하,127
2019,7,카페/디저트,경기도,화성시,1500m초과 3000m이하,26
2019,7,돈까스/일식,경상남도,김해시,1500m이하,136
2019,7,돈까스/일식,경상남도,김해시,1500m초과 3000m이하,49
2019,7,돈까스/일식,경상남도,김해시,3000m초과 5000m이하,41
2019,7,돈까스/일식,경상남도,김해시,5000m초과,2
2019,7,야식,경상남도,김해시,1500m이하,18
2019,7,야식,경상남도,김해시,1500m초과 3000m이하,12
2019,7,야식,경상남도,김해시,3000m초과 5000m이하,5
2019,7,족발/보쌈,경상남도,김해시,1500m이하,10
2019,7,족발/보쌈,경상남도,김해시,1500m초과 3000m이하,1
2019,7,찜탕,경상남도,김해시,1500m이하,1
2019,7,치킨,경상남도,김해시,1500m이하,42
2019,7,치킨,경상남도,김해시,1500m초과 3000m이하,13
2019,7,치킨,경상남도,김해시,3000m초과 5000m이하,13
2019,7,치킨,경상남도,김해시,5000m초과,2
2019,7,카페/디저트,경상남도,김해시,1500m이하,23
2019,7,카페/디저트,경상남도,김해시,1500m초과 3000m이하,30
2019,7,카페/디저트,경상남도,김해시,3000m초과 5000m이하,5
2019,7,한식,경상남도,김해시,1500m이하,103
2019,7,한식,경상남도,김해시,1500m초과 3000m이하,62
2019,7,한식,경상남도,김해시,3000m초과 5000m이하,14
2019,7,한식,경상남도,김해시,5000m초과,1
2019,7,분식,경상남도,사천시,1500m이하,145
2019,7,분식,경상남도,사천시,1500m초과 3000m이하,59
2019,7,분식,경상남도,사천시,3000m초과 5000m이하,15
2019,7,분식,경상남도,사천시,5000m초과,8
2019,7,치킨,경상남도,사천시,1500m이하,6
2019,7,치킨,경상남도,사천시,1500m초과 3000m이하,5
2019,7,한식,경상남도,사천시,1500m이하,2
2019,7,도시락,경상남도,진주시,1500m이하,52
2019,7,도시락,경상남도,진주시,1500m초과 3000m이하,35
2019,7,도시락,경상남도,진주시,3000m초과 5000m이하,3
2019,7,돈까스/일식,경상남도,진주시,1500m이하,379
2019,7,돈까스/일식,경상남도,진주시,1500m초과 3000m이하,170
2019,7,돈까스/일식,경상남도,진주시,3000m초과 5000m이하,40
2019,7,돈까스/일식,경상남도,진주시,5000m초과,2
2019,7,배달전문업체,경상남도,진주시,1500m이하,7
2019,7,배달전문업체,경상남도,진주시,1500m초과 3000m이하,22
2019,7,배달전문업체,경상남도,진주시,3000m초과 5000m이하,28
2019,7,분식,경상남도,진주시,1500m이하,729
2019,7,분식,경상남도,진주시,1500m초과 3000m이하,422
2019,7,분식,경상남도,진주시,3000m초과 5000m이하,111
2019,7,분식,경상남도,진주시,5000m초과,5
2019,7,심부름,경상남도,진주시,1500m이하,4
2019,7,심부름,경상남도,진주시,1500m초과 3000m이하,3
2019,7,심부름,경상남도,진주시,3000m초과 5000m이하,2
2019,7,아시안/양식,경상남도,진주시,1500m이하,41
2019,7,아시안/양식,경상남도,진주시,1500m초과 3000m이하,20
2019,7,야식,경상남도,진주시,1500m이하,73
2019,7,야식,경상남도,진주시,1500m초과 3000m이하,64
2019,7,야식,경상남도,진주시,3000m초과 5000m이하,51
2019,7,야식,경상남도,진주시,5000m초과,6
2019,7,족발/보쌈,경상남도,진주시,1500m이하,86
2019,7,족발/보쌈,경상남도,진주시,1500m초과 3000m이하,84
2019,7,족발/보쌈,경상남도,진주시,3000m초과 5000m이하,39
2019,7,족발/보쌈,경상남도,진주시,5000m초과,13
2019,7,중식,경상남도,진주시,1500m이하,295
2019,7,중식,경상남도,진주시,1500m초과 3000m이하,162
2019,7,중식,경상남도,진주시,3000m초과 5000m이하,1
2019,7,찜탕,경상남도,진주시,1500m이하,100
2019,7,찜탕,경상남도,진주시,1500m초과 3000m이하,117
2019,7,찜탕,경상남도,진주시,3000m초과 5000m이하,37
2019,7,찜탕,경상남도,진주시,5000m초과,6
2019,7,치킨,경상남도,진주시,1500m이하,1066
2019,7,치킨,경상남도,진주시,1500m초과 3000m이하,584
2019,7,치킨,경상남도,진주시,3000m초과 5000m이하,101
2019,7,치킨,경상남도,진주시,5000m초과,6
2019,7,카페/디저트,경상남도,진주시,1500m이하,46
2019,7,카페/디저트,경상남도,진주시,1500m초과 3000m이하,26
2019,7,카페/디저트,경상남도,진주시,3000m초과 5000m이하,10
2019,7,패스트푸드,경상남도,진주시,1500m이하,349
2019,7,패스트푸드,경상남도,진주시,1500m초과 3000m이하,74
2019,7,패스트푸드,경상남도,진주시,3000m초과 5000m이하,6
2019,7,패스트푸드,경상남도,진주시,5000m초과,1
2019,7,피자,경상남도,진주시,1500m이하,190
2019,7,피자,경상남도,진주시,1500m초과 3000m이하,173
2019,7,피자,경상남도,진주시,3000m초과 5000m이하,83
2019,7,피자,경상남도,진주시,5000m초과,9
