연도,월,업종,시도,군구,거리,건수
2020,7,찜탕,전라남도,나주시,1500m이하,72
2020,7,찜탕,전라남도,나주시,1500m초과 3000m이하,56
2020,7,찜탕,전라남도,나주시,3000m초과 5000m이하,4
2020,7,찜탕,전라남도,나주시,5000m초과,23
2020,7,치킨,전라남도,나주시,1500m이하,1905
2020,7,치킨,전라남도,나주시,1500m초과 3000m이하,890
2020,7,치킨,전라남도,나주시,3000m초과 5000m이하,142
2020,7,치킨,전라남도,나주시,5000m초과,10
2020,7,카페/디저트,전라남도,나주시,1500m이하,663
2020,7,카페/디저트,전라남도,나주시,1500m초과 3000m이하,107
2020,7,카페/디저트,전라남도,나주시,3000m초과 5000m이하,8
2020,7,카페/디저트,전라남도,나주시,5000m초과,121
2020,7,패스트푸드,전라남도,나주시,1500m이하,754
2020,7,패스트푸드,전라남도,나주시,1500m초과 3000m이하,365
2020,7,패스트푸드,전라남도,나주시,3000m초과 5000m이하,28
2020,7,패스트푸드,전라남도,나주시,5000m초과,2
2020,7,피자,전라남도,나주시,1500m이하,24
2020,7,피자,전라남도,나주시,1500m초과 3000m이하,5
2020,7,피자,전라남도,나주시,5000m초과,2
2020,7,한식,전라남도,나주시,1500m이하,814
2020,7,한식,전라남도,나주시,1500m초과 3000m이하,502
2020,7,한식,전라남도,나주시,3000m초과 5000m이하,211
2020,7,한식,전라남도,나주시,5000m초과,97
2020,7,회,전라남도,나주시,1500m이하,68
2020,7,회,전라남도,나주시,1500m초과 3000m이하,53
2020,7,카페/디저트,전라남도,여수시,1500m이하,562
2020,7,카페/디저트,전라남도,여수시,1500m초과 3000m이하,1
2020,7,도시락,전라북도,군산시,1500m이하,226
2020,7,도시락,전라북도,군산시,1500m초과 3000m이하,214
2020,7,도시락,전라북도,군산시,3000m초과 5000m이하,100
2020,7,도시락,전라북도,군산시,5000m초과,12
2020,7,돈까스/일식,전라북도,군산시,1500m이하,323
2020,7,돈까스/일식,전라북도,군산시,1500m초과 3000m이하,357
2020,7,돈까스/일식,전라북도,군산시,3000m초과 5000m이하,144
2020,7,돈까스/일식,전라북도,군산시,5000m초과,5
2020,7,배달전문업체,전라북도,군산시,1500m이하,1621
2020,7,배달전문업체,전라북도,군산시,1500m초과 3000m이하,2384
2020,7,배달전문업체,전라북도,군산시,3000m초과 5000m이하,459
2020,7,배달전문업체,전라북도,군산시,5000m초과,1
2020,7,분식,전라북도,군산시,1500m이하,1955
2020,7,분식,전라북도,군산시,1500m초과 3000m이하,2139
2020,7,분식,전라북도,군산시,3000m초과 5000m이하,782
2020,7,분식,전라북도,군산시,5000m초과,15
2020,7,심부름,전라북도,군산시,1500m이하,131
2020,7,심부름,전라북도,군산시,1500m초과 3000m이하,122
2020,7,심부름,전라북도,군산시,3000m초과 5000m이하,57
2020,7,심부름,전라북도,군산시,5000m초과,18
2020,7,아시안/양식,전라북도,군산시,1500m이하,159
2020,7,아시안/양식,전라북도,군산시,1500m초과 3000m이하,99
2020,7,아시안/양식,전라북도,군산시,3000m초과 5000m이하,15
2020,7,야식,전라북도,군산시,1500m이하,2137
2020,7,야식,전라북도,군산시,1500m초과 3000m이하,2676
2020,7,야식,전라북도,군산시,3000m초과 5000m이하,1092
2020,7,야식,전라북도,군산시,5000m초과,34
2020,7,족발/보쌈,전라북도,군산시,1500m이하,1378
2020,7,족발/보쌈,전라북도,군산시,1500m초과 3000m이하,1212
2020,7,족발/보쌈,전라북도,군산시,3000m초과 5000m이하,368
2020,7,족발/보쌈,전라북도,군산시,5000m초과,13
2020,7,중식,전라북도,군산시,1500m이하,528
2020,7,중식,전라북도,군산시,1500m초과 3000m이하,204
2020,7,중식,전라북도,군산시,3000m초과 5000m이하,20
2020,7,중식,전라북도,군산시,5000m초과,2
2020,7,찜탕,전라북도,군산시,1500m이하,802
2020,7,찜탕,전라북도,군산시,1500m초과 3000m이하,683
2020,7,찜탕,전라북도,군산시,3000m초과 5000m이하,188
2020,7,찜탕,전라북도,군산시,5000m초과,2
2020,7,치킨,전라북도,군산시,1500m이하,3725
2020,7,치킨,전라북도,군산시,1500m초과 3000m이하,2817
2020,7,치킨,전라북도,군산시,3000m초과 5000m이하,526
2020,7,치킨,전라북도,군산시,5000m초과,8
2020,7,카페/디저트,전라북도,군산시,1500m이하,696
2020,7,카페/디저트,전라북도,군산시,1500m초과 3000m이하,631
2020,7,카페/디저트,전라북도,군산시,3000m초과 5000m이하,313
2020,7,카페/디저트,전라북도,군산시,5000m초과,44
2020,7,패스트푸드,전라북도,군산시,1500m이하,269
2020,7,패스트푸드,전라북도,군산시,1500m초과 3000m이하,194
2020,7,패스트푸드,전라북도,군산시,3000m초과 5000m이하,49
2020,7,패스트푸드,전라북도,군산시,5000m초과,3
2020,7,피자,전라북도,군산시,1500m이하,48
2020,7,피자,전라북도,군산시,1500m초과 3000m이하,79
2020,7,피자,전라북도,군산시,3000m초과 5000m이하,48
2020,7,한식,전라북도,군산시,1500m이하,2628
2020,7,한식,전라북도,군산시,1500m초과 3000m이하,2435
2020,7,한식,전라북도,군산시,3000m초과 5000m이하,857
2020,7,한식,전라북도,군산시,5000m초과,8
2020,7,회,전라북도,군산시,1500m이하,527
2020,7,회,전라북도,군산시,1500m초과 3000m이하,565
2020,7,회,전라북도,군산시,3000m초과 5000m이하,178
2020,7,회,전라북도,군산시,5000m초과,1
2020,7,카페/디저트,전라북도,익산시,1500m이하,157
2020,7,카페/디저트,전라북도,익산시,1500m초과 3000m이하,17
2020,7,도시락,제주특별자치도,서귀포시,1500m이하,17
2020,7,도시락,제주특별자치도,서귀포시,1500m초과 3000m이하,6
2020,7,돈까스/일식,제주특별자치도,서귀포시,1500m이하,220
2020,7,돈까스/일식,제주특별자치도,서귀포시,1500m초과 3000m이하,119
2020,7,돈까스/일식,제주특별자치도,서귀포시,3000m초과 5000m이하,12
2020,7,돈까스/일식,제주특별자치도,서귀포시,5000m초과,31
2020,7,분식,제주특별자치도,서귀포시,1500m이하,1307
2020,7,분식,제주특별자치도,서귀포시,1500m초과 3000m이하,413
2020,7,분식,제주특별자치도,서귀포시,3000m초과 5000m이하,79
2020,7,분식,제주특별자치도,서귀포시,5000m초과,45
2020,7,심부름,제주특별자치도,서귀포시,1500m이하,984
2020,7,심부름,제주특별자치도,서귀포시,1500m초과 3000m이하,295
2020,7,심부름,제주특별자치도,서귀포시,3000m초과 5000m이하,47
2020,7,심부름,제주특별자치도,서귀포시,5000m초과,52
2020,7,아시안/양식,제주특별자치도,서귀포시,1500m이하,102
2020,7,아시안/양식,제주특별자치도,서귀포시,1500m초과 3000m이하,108
2020,7,아시안/양식,제주특별자치도,서귀포시,3000m초과 5000m이하,1
2020,7,야식,제주특별자치도,서귀포시,1500m이하,1233
2020,7,야식,제주특별자치도,서귀포시,1500m초과 3000m이하,373
2020,7,야식,제주특별자치도,서귀포시,3000m초과 5000m이하,121
2020,7,야식,제주특별자치도,서귀포시,5000m초과,54
2020,7,족발/보쌈,제주특별자치도,서귀포시,1500m이하,281
2020,7,족발/보쌈,제주특별자치도,서귀포시,1500m초과 3000m이하,134
2020,7,족발/보쌈,제주특별자치도,서귀포시,3000m초과 5000m이하,36
2020,7,족발/보쌈,제주특별자치도,서귀포시,5000m초과,6
2020,7,중식,제주특별자치도,서귀포시,1500m이하,467
2020,7,중식,제주특별자치도,서귀포시,1500m초과 3000m이하,141
2020,7,중식,제주특별자치도,서귀포시,3000m초과 5000m이하,12
2020,7,중식,제주특별자치도,서귀포시,5000m초과,5
2020,7,찜탕,제주특별자치도,서귀포시,1500m이하,390
2020,7,찜탕,제주특별자치도,서귀포시,1500m초과 3000m이하,87
2020,7,찜탕,제주특별자치도,서귀포시,3000m초과 5000m이하,19
2020,7,찜탕,제주특별자치도,서귀포시,5000m초과,4
2020,7,치킨,제주특별자치도,서귀포시,1500m이하,2699
2020,7,치킨,제주특별자치도,서귀포시,1500m초과 3000m이하,957
2020,7,치킨,제주특별자치도,서귀포시,3000m초과 5000m이하,116
2020,7,치킨,제주특별자치도,서귀포시,5000m초과,68
2020,7,카페/디저트,제주특별자치도,서귀포시,1500m이하,780
2020,7,카페/디저트,제주특별자치도,서귀포시,1500m초과 3000m이하,135
2020,7,카페/디저트,제주특별자치도,서귀포시,3000m초과 5000m이하,10
2020,7,카페/디저트,제주특별자치도,서귀포시,5000m초과,3
2020,7,패스트푸드,제주특별자치도,서귀포시,1500m이하,31
2020,7,패스트푸드,제주특별자치도,서귀포시,1500m초과 3000m이하,12
2020,7,패스트푸드,제주특별자치도,서귀포시,3000m초과 5000m이하,1
2020,7,피자,제주특별자치도,서귀포시,1500m이하,1415
2020,7,피자,제주특별자치도,서귀포시,1500m초과 3000m이하,1004
2020,7,피자,제주특별자치도,서귀포시,3000m초과 5000m이하,231
2020,7,피자,제주특별자치도,서귀포시,5000m초과,40
2020,7,한식,제주특별자치도,서귀포시,1500m이하,2926
2020,7,한식,제주특별자치도,서귀포시,1500m초과 3000m이하,906
2020,7,한식,제주특별자치도,서귀포시,3000m초과 5000m이하,139
2020,7,한식,제주특별자치도,서귀포시,5000m초과,61
2020,7,회,제주특별자치도,서귀포시,1500m이하,93
2020,7,회,제주특별자치도,서귀포시,1500m초과 3000m이하,57
2020,7,회,제주특별자치도,서귀포시,3000m초과 5000m이하,9
2020,7,회,제주특별자치도,서귀포시,5000m초과,6
2020,7,카페/디저트,제주특별자치도,제주시,1500m이하,61
2020,7,카페/디저트,제주특별자치도,제주시,1500m초과 3000m이하,37
2020,7,도시락,충청남도,논산시,1500m이하,1
2020,7,도시락,충청남도,논산시,1500m초과 3000m이하,1
2020,7,분식,충청남도,논산시,1500m이하,202
2020,7,분식,충청남도,논산시,1500m초과 3000m이하,179
2020,7,분식,충청남도,논산시,3000m초과 5000m이하,59
2020,7,분식,충청남도,논산시,5000m초과,10
2020,7,야식,충청남도,논산시,1500m이하,12
2020,7,야식,충청남도,논산시,1500m초과 3000m이하,18
2020,7,족발/보쌈,충청남도,논산시,1500m이하,1
2020,7,중식,충청남도,논산시,1500m이하,142
2020,7,중식,충청남도,논산시,1500m초과 3000m이하,53
2020,7,찜탕,충청남도,논산시,1500m이하,58
2020,7,찜탕,충청남도,논산시,1500m초과 3000m이하,33
2020,7,찜탕,충청남도,논산시,3000m초과 5000m이하,1
2020,7,치킨,충청남도,논산시,1500m이하,492
2020,7,치킨,충청남도,논산시,1500m초과 3000m이하,393
2020,7,치킨,충청남도,논산시,3000m초과 5000m이하,119
2020,7,치킨,충청남도,논산시,5000m초과,7
2020,7,카페/디저트,충청남도,논산시,1500m이하,1
2020,7,카페/디저트,충청남도,논산시,1500m초과 3000m이하,1
2020,7,피자,충청남도,논산시,1500m이하,1
2020,7,한식,충청남도,논산시,1500m이하,294
2020,7,한식,충청남도,논산시,1500m초과 3000m이하,110
2020,7,한식,충청남도,논산시,3000m초과 5000m이하,8
2020,7,한식,충청남도,논산시,5000m초과,5
2020,7,카페/디저트,충청남도,보령시,1500m이하,297
2020,7,카페/디저트,충청남도,보령시,1500m초과 3000m이하,33
2020,7,한식,충청남도,보령시,1500m이하,58
2020,7,한식,충청남도,보령시,1500m초과 3000m이하,9
2020,7,도시락,충청남도,서산시,1500m이하,104
2020,7,돈까스/일식,충청남도,서산시,1500m이하,1230
2020,7,돈까스/일식,충청남도,서산시,1500m초과 3000m이하,468
2020,7,돈까스/일식,충청남도,서산시,3000m초과 5000m이하,63
2020,7,배달전문업체,충청남도,서산시,1500m이하,2356
2020,7,배달전문업체,충청남도,서산시,1500m초과 3000m이하,535
2020,7,배달전문업체,충청남도,서산시,3000m초과 5000m이하,85
2020,7,배달전문업체,충청남도,서산시,5000m초과,3
2020,7,분식,충청남도,서산시,1500m이하,4206
2020,7,분식,충청남도,서산시,1500m초과 3000m이하,1485
2020,7,분식,충청남도,서산시,3000m초과 5000m이하,151
2020,7,분식,충청남도,서산시,5000m초과,4
2020,7,심부름,충청남도,서산시,1500m이하,45
2020,7,심부름,충청남도,서산시,1500m초과 3000m이하,19
2020,7,심부름,충청남도,서산시,3000m초과 5000m이하,2
2020,7,아시안/양식,충청남도,서산시,1500m이하,415
2020,7,아시안/양식,충청남도,서산시,1500m초과 3000m이하,295
2020,7,아시안/양식,충청남도,서산시,3000m초과 5000m이하,19
2020,7,야식,충청남도,서산시,1500m이하,971
2020,7,야식,충청남도,서산시,1500m초과 3000m이하,159
2020,7,야식,충청남도,서산시,3000m초과 5000m이하,21
2020,7,야식,충청남도,서산시,5000m초과,4
2020,7,족발/보쌈,충청남도,서산시,1500m이하,1902
2020,7,족발/보쌈,충청남도,서산시,1500m초과 3000m이하,587
2020,7,족발/보쌈,충청남도,서산시,3000m초과 5000m이하,85
2020,7,중식,충청남도,서산시,1500m이하,1961
2020,7,중식,충청남도,서산시,1500m초과 3000m이하,666
2020,7,중식,충청남도,서산시,3000m초과 5000m이하,53
2020,7,중식,충청남도,서산시,5000m초과,2
2020,7,찜탕,충청남도,서산시,1500m이하,1980
2020,7,찜탕,충청남도,서산시,1500m초과 3000m이하,601
2020,7,찜탕,충청남도,서산시,3000m초과 5000m이하,58
2020,7,치킨,충청남도,서산시,1500m이하,3452
2020,7,치킨,충청남도,서산시,1500m초과 3000m이하,2028
2020,7,치킨,충청남도,서산시,3000m초과 5000m이하,197
2020,7,치킨,충청남도,서산시,5000m초과,19
2020,7,카페/디저트,충청남도,서산시,1500m이하,1276
2020,7,카페/디저트,충청남도,서산시,1500m초과 3000m이하,525
2020,7,카페/디저트,충청남도,서산시,3000m초과 5000m이하,33
2020,7,카페/디저트,충청남도,서산시,5000m초과,1
2020,7,패스트푸드,충청남도,서산시,1500m이하,3008
2020,7,패스트푸드,충청남도,서산시,1500m초과 3000m이하,803
2020,7,패스트푸드,충청남도,서산시,3000m초과 5000m이하,35
2020,7,패스트푸드,충청남도,서산시,5000m초과,1
2020,7,피자,충청남도,서산시,1500m이하,2366
2020,7,피자,충청남도,서산시,1500m초과 3000m이하,1034
2020,7,피자,충청남도,서산시,3000m초과 5000m이하,175
2020,7,피자,충청남도,서산시,5000m초과,2
2020,7,한식,충청남도,서산시,1500m이하,5480
2020,7,한식,충청남도,서산시,1500m초과 3000m이하,1670
2020,7,한식,충청남도,서산시,3000m초과 5000m이하,160
2020,7,한식,충청남도,서산시,5000m초과,8
2020,7,회,충청남도,서산시,1500m이하,71
2020,7,회,충청남도,서산시,1500m초과 3000m이하,15
2020,7,돈까스/일식,충청남도,아산시,1500m이하,289
2020,7,돈까스/일식,충청남도,아산시,1500m초과 3000m이하,86
2020,7,돈까스/일식,충청남도,아산시,3000m초과 5000m이하,78
2020,7,돈까스/일식,충청남도,아산시,5000m초과,8
2020,7,분식,충청남도,아산시,1500m이하,172
2020,7,분식,충청남도,아산시,1500m초과 3000m이하,97
2020,7,분식,충청남도,아산시,3000m초과 5000m이하,7
2020,7,찜탕,충청남도,아산시,1500m이하,457
2020,7,찜탕,충청남도,아산시,1500m초과 3000m이하,129
2020,7,찜탕,충청남도,아산시,3000m초과 5000m이하,20
2020,7,찜탕,충청남도,아산시,5000m초과,1
2020,7,치킨,충청남도,아산시,1500m이하,1055
2020,7,치킨,충청남도,아산시,1500m초과 3000m이하,526
2020,7,치킨,충청남도,아산시,3000m초과 5000m이하,84
2020,7,치킨,충청남도,아산시,5000m초과,1
2020,7,카페/디저트,충청남도,아산시,1500m이하,84
2020,7,카페/디저트,충청남도,아산시,1500m초과 3000m이하,7
2020,7,피자,충청남도,아산시,1500m이하,118
2020,7,피자,충청남도,아산시,1500m초과 3000m이하,64
2020,7,피자,충청남도,아산시,3000m초과 5000m이하,1
2020,7,한식,충청남도,아산시,1500m이하,228
2020,7,한식,충청남도,아산시,1500m초과 3000m이하,96
2020,7,한식,충청남도,아산시,3000m초과 5000m이하,9
2020,7,치킨,충청북도,괴산군,1500m이하,1
2020,7,한식,충청북도,괴산군,1500m이하,24
2020,7,한식,충청북도,괴산군,1500m초과 3000m이하,1
2020,7,도시락,충청북도,제천시,1500m이하,176
2020,7,도시락,충청북도,제천시,1500m초과 3000m이하,147
2020,7,도시락,충청북도,제천시,3000m초과 5000m이하,55
2020,7,도시락,충청북도,제천시,5000m초과,6
2020,7,돈까스/일식,충청북도,제천시,1500m이하,444
2020,7,돈까스/일식,충청북도,제천시,1500m초과 3000m이하,360
2020,7,돈까스/일식,충청북도,제천시,3000m초과 5000m이하,101
2020,7,돈까스/일식,충청북도,제천시,5000m초과,3
2020,7,분식,충청북도,제천시,1500m이하,398
2020,7,분식,충청북도,제천시,1500m초과 3000m이하,252
2020,7,분식,충청북도,제천시,3000m초과 5000m이하,55
2020,7,분식,충청북도,제천시,5000m초과,2
2020,7,심부름,충청북도,제천시,3000m초과 5000m이하,1
2020,7,아시안/양식,충청북도,제천시,1500m이하,136
2020,7,아시안/양식,충청북도,제천시,1500m초과 3000m이하,165
2020,7,아시안/양식,충청북도,제천시,3000m초과 5000m이하,102
2020,7,아시안/양식,충청북도,제천시,5000m초과,1
2020,7,야식,충청북도,제천시,1500m이하,136
2020,7,야식,충청북도,제천시,1500m초과 3000m이하,70
2020,7,야식,충청북도,제천시,3000m초과 5000m이하,16
2020,7,족발/보쌈,충청북도,제천시,1500m이하,248
2020,7,족발/보쌈,충청북도,제천시,1500m초과 3000m이하,233
2020,7,족발/보쌈,충청북도,제천시,3000m초과 5000m이하,53
2020,7,족발/보쌈,충청북도,제천시,5000m초과,1
2020,7,중식,충청북도,제천시,1500m이하,141
2020,7,중식,충청북도,제천시,1500m초과 3000m이하,200
2020,7,중식,충청북도,제천시,3000m초과 5000m이하,95
2020,7,찜탕,충청북도,제천시,1500m이하,194
2020,7,찜탕,충청북도,제천시,1500m초과 3000m이하,154
2020,7,찜탕,충청북도,제천시,3000m초과 5000m이하,80
2020,7,찜탕,충청북도,제천시,5000m초과,8
2020,7,치킨,충청북도,제천시,1500m이하,3131
2020,7,치킨,충청북도,제천시,1500m초과 3000m이하,1459
2020,7,치킨,충청북도,제천시,3000m초과 5000m이하,363
2020,7,치킨,충청북도,제천시,5000m초과,35
2020,7,카페/디저트,충청북도,제천시,1500m이하,1316
2020,7,카페/디저트,충청북도,제천시,1500m초과 3000m이하,862
2020,7,카페/디저트,충청북도,제천시,3000m초과 5000m이하,318
2020,7,카페/디저트,충청북도,제천시,5000m초과,3
2020,7,패스트푸드,충청북도,제천시,1500m이하,298
2020,7,패스트푸드,충청북도,제천시,1500m초과 3000m이하,230
2020,7,패스트푸드,충청북도,제천시,3000m초과 5000m이하,85
2020,7,패스트푸드,충청북도,제천시,5000m초과,1
2020,7,한식,충청북도,제천시,1500m이하,2641
2020,7,한식,충청북도,제천시,1500m초과 3000m이하,1890
2020,7,한식,충청북도,제천시,3000m초과 5000m이하,419
2020,7,한식,충청북도,제천시,5000m초과,7
2020,7,회,충청북도,제천시,1500m이하,100
2020,7,회,충청북도,제천시,1500m초과 3000m이하,73
2020,7,회,충청북도,제천시,3000m초과 5000m이하,28
2020,7,카페/디저트,충청북도,청주시 청원구,1500m이하,1459
2020,7,카페/디저트,충청북도,청주시 청원구,1500m초과 3000m이하,80
2020,7,분식,충청북도,충주시,1500m이하,15
2020,7,분식,충청북도,충주시,1500m초과 3000m이하,38
2020,7,심부름,충청북도,충주시,1500m이하,12
2020,7,심부름,충청북도,충주시,1500m초과 3000m이하,10
2020,7,아시안/양식,충청북도,충주시,1500m이하,51
2020,7,아시안/양식,충청북도,충주시,1500m초과 3000m이하,60
2020,7,아시안/양식,충청북도,충주시,3000m초과 5000m이하,59
2020,7,아시안/양식,충청북도,충주시,5000m초과,1
2020,7,중식,충청북도,충주시,1500m이하,234
2020,7,중식,충청북도,충주시,1500m초과 3000m이하,214
2020,7,중식,충청북도,충주시,3000m초과 5000m이하,48
2020,7,중식,충청북도,충주시,5000m초과,12
2020,7,찜탕,충청북도,충주시,1500m이하,12
2020,7,찜탕,충청북도,충주시,1500m초과 3000m이하,5
2020,7,찜탕,충청북도,충주시,3000m초과 5000m이하,1
2020,7,치킨,충청북도,충주시,1500m이하,1443
2020,7,치킨,충청북도,충주시,1500m초과 3000m이하,374
2020,7,치킨,충청북도,충주시,3000m초과 5000m이하,40
2020,7,치킨,충청북도,충주시,5000m초과,3
2020,7,패스트푸드,충청북도,충주시,1500m이하,113
2020,7,패스트푸드,충청북도,충주시,1500m초과 3000m이하,14
2020,7,한식,충청북도,충주시,1500m이하,58
2020,7,한식,충청북도,충주시,1500m초과 3000m이하,17
2020,7,한식,충청북도,충주시,3000m초과 5000m이하,8
2020,8,카페/디저트,강원도,강릉시,1500m이하,106
2020,8,카페/디저트,강원도,강릉시,1500m초과 3000m이하,53
2020,8,카페/디저트,강원도,삼척시,1500m이하,130
2020,8,카페/디저트,강원도,삼척시,1500m초과 3000m이하,16
2020,8,카페/디저트,강원도,원주시,1500m이하,3035
2020,8,카페/디저트,강원도,원주시,1500m초과 3000m이하,904
2020,8,카페/디저트,강원도,원주시,3000m초과 5000m이하,52
2020,8,카페/디저트,강원도,원주시,5000m초과,25
2020,8,돈까스/일식,경기도,고양시 덕양구,1500m이하,2168
2020,8,돈까스/일식,경기도,고양시 덕양구,1500m초과 3000m이하,969
2020,8,돈까스/일식,경기도,고양시 덕양구,3000m초과 5000m이하,148
2020,8,돈까스/일식,경기도,고양시 덕양구,5000m초과,3
2020,8,배달전문업체,경기도,고양시 덕양구,1500m이하,324
2020,8,배달전문업체,경기도,고양시 덕양구,1500m초과 3000m이하,265
2020,8,배달전문업체,경기도,고양시 덕양구,3000m초과 5000m이하,1
2020,8,분식,경기도,고양시 덕양구,1500m이하,6594
2020,8,분식,경기도,고양시 덕양구,1500m초과 3000m이하,2561
2020,8,분식,경기도,고양시 덕양구,3000m초과 5000m이하,209
2020,8,분식,경기도,고양시 덕양구,5000m초과,2
2020,8,심부름,경기도,고양시 덕양구,1500m이하,5
2020,8,아시안/양식,경기도,고양시 덕양구,1500m이하,1382
2020,8,아시안/양식,경기도,고양시 덕양구,1500m초과 3000m이하,753
2020,8,아시안/양식,경기도,고양시 덕양구,3000m초과 5000m이하,286
2020,8,아시안/양식,경기도,고양시 덕양구,5000m초과,66
2020,8,야식,경기도,고양시 덕양구,1500m이하,1693
2020,8,야식,경기도,고양시 덕양구,1500m초과 3000m이하,1129
2020,8,야식,경기도,고양시 덕양구,3000m초과 5000m이하,176
2020,8,야식,경기도,고양시 덕양구,5000m초과,2
2020,8,족발/보쌈,경기도,고양시 덕양구,1500m이하,2313
2020,8,족발/보쌈,경기도,고양시 덕양구,1500m초과 3000m이하,1107
2020,8,족발/보쌈,경기도,고양시 덕양구,3000m초과 5000m이하,186
2020,8,족발/보쌈,경기도,고양시 덕양구,5000m초과,8
2020,8,중식,경기도,고양시 덕양구,1500m이하,1123
2020,8,중식,경기도,고양시 덕양구,1500m초과 3000m이하,652
2020,8,중식,경기도,고양시 덕양구,3000m초과 5000m이하,97
2020,8,중식,경기도,고양시 덕양구,5000m초과,17
2020,8,찜탕,경기도,고양시 덕양구,1500m이하,1051
2020,8,찜탕,경기도,고양시 덕양구,1500m초과 3000m이하,451
2020,8,찜탕,경기도,고양시 덕양구,3000m초과 5000m이하,86
2020,8,찜탕,경기도,고양시 덕양구,5000m초과,1
2020,8,치킨,경기도,고양시 덕양구,1500m이하,12623
2020,8,치킨,경기도,고양시 덕양구,1500m초과 3000m이하,4112
2020,8,치킨,경기도,고양시 덕양구,3000m초과 5000m이하,847
2020,8,치킨,경기도,고양시 덕양구,5000m초과,2
2020,8,카페/디저트,경기도,고양시 덕양구,1500m이하,1256
2020,8,카페/디저트,경기도,고양시 덕양구,1500m초과 3000m이하,1281
2020,8,카페/디저트,경기도,고양시 덕양구,3000m초과 5000m이하,103
2020,8,카페/디저트,경기도,고양시 덕양구,5000m초과,6
2020,8,패스트푸드,경기도,고양시 덕양구,1500m이하,5288
2020,8,패스트푸드,경기도,고양시 덕양구,1500m초과 3000m이하,758
2020,8,패스트푸드,경기도,고양시 덕양구,3000m초과 5000m이하,32
2020,8,패스트푸드,경기도,고양시 덕양구,5000m초과,5
2020,8,피자,경기도,고양시 덕양구,1500m이하,1712
2020,8,피자,경기도,고양시 덕양구,1500m초과 3000m이하,835
2020,8,피자,경기도,고양시 덕양구,3000m초과 5000m이하,177
2020,8,피자,경기도,고양시 덕양구,5000m초과,2
2020,8,한식,경기도,고양시 덕양구,1500m이하,3810
2020,8,한식,경기도,고양시 덕양구,1500m초과 3000m이하,1493
2020,8,한식,경기도,고양시 덕양구,3000m초과 5000m이하,313
2020,8,한식,경기도,고양시 덕양구,5000m초과,1
2020,8,회,경기도,고양시 덕양구,1500m이하,1207
2020,8,회,경기도,고양시 덕양구,1500m초과 3000m이하,812
2020,8,회,경기도,고양시 덕양구,3000m초과 5000m이하,175
2020,8,회,경기도,고양시 덕양구,5000m초과,1
2020,8,치킨,경기도,고양시 일산동구,1500m이하,444
2020,8,치킨,경기도,고양시 일산동구,1500m초과 3000m이하,128
2020,8,치킨,경기도,고양시 일산동구,3000m초과 5000m이하,9
2020,8,피자,경기도,고양시 일산동구,1500m이하,36
2020,8,피자,경기도,고양시 일산동구,1500m초과 3000m이하,20
2020,8,한식,경기도,고양시 일산동구,1500m이하,37
2020,8,한식,경기도,고양시 일산동구,1500m초과 3000m이하,15
2020,8,돈까스/일식,경기도,고양시 일산서구,1500m이하,367
2020,8,돈까스/일식,경기도,고양시 일산서구,1500m초과 3000m이하,92
2020,8,돈까스/일식,경기도,고양시 일산서구,3000m초과 5000m이하,4
2020,8,분식,경기도,고양시 일산서구,1500m이하,654
2020,8,분식,경기도,고양시 일산서구,1500m초과 3000m이하,143
2020,8,분식,경기도,고양시 일산서구,3000m초과 5000m이하,8
2020,8,찜탕,경기도,고양시 일산서구,1500m이하,908
2020,8,찜탕,경기도,고양시 일산서구,1500m초과 3000m이하,330
2020,8,찜탕,경기도,고양시 일산서구,3000m초과 5000m이하,51
2020,8,찜탕,경기도,고양시 일산서구,5000m초과,4
2020,8,치킨,경기도,고양시 일산서구,1500m이하,1851
2020,8,치킨,경기도,고양시 일산서구,1500m초과 3000m이하,118
2020,8,치킨,경기도,고양시 일산서구,3000m초과 5000m이하,9
2020,8,카페/디저트,경기도,고양시 일산서구,1500m이하,14
2020,8,카페/디저트,경기도,고양시 일산서구,1500m초과 3000m이하,2
2020,8,패스트푸드,경기도,고양시 일산서구,1500m이하,346
2020,8,패스트푸드,경기도,고양시 일산서구,1500m초과 3000m이하,40
2020,8,피자,경기도,고양시 일산서구,1500m이하,388
2020,8,피자,경기도,고양시 일산서구,1500m초과 3000m이하,36
2020,8,피자,경기도,고양시 일산서구,3000m초과 5000m이하,1
2020,8,한식,경기도,고양시 일산서구,1500m이하,1194
2020,8,한식,경기도,고양시 일산서구,1500m초과 3000m이하,390
2020,8,한식,경기도,고양시 일산서구,3000m초과 5000m이하,46
2020,8,회,경기도,고양시 일산서구,1500m이하,307
2020,8,회,경기도,고양시 일산서구,1500m초과 3000m이하,259
2020,8,회,경기도,고양시 일산서구,3000m초과 5000m이하,108
2020,8,회,경기도,고양시 일산서구,5000m초과,7
2020,8,도시락,경기도,광명시,1500m이하,90
2020,8,도시락,경기도,광명시,1500m초과 3000m이하,46
2020,8,도시락,경기도,광명시,3000m초과 5000m이하,31
2020,8,도시락,경기도,광명시,5000m초과,2
2020,8,돈까스/일식,경기도,광명시,1500m이하,3728
2020,8,돈까스/일식,경기도,광명시,1500m초과 3000m이하,2052
2020,8,돈까스/일식,경기도,광명시,3000m초과 5000m이하,481
2020,8,돈까스/일식,경기도,광명시,5000m초과,97
2020,8,배달전문업체,경기도,광명시,1500m이하,805
2020,8,배달전문업체,경기도,광명시,1500m초과 3000m이하,979
